employee_id,type,start,days,status
1159,Sick Leave,2021-11-13,3,Approved
1159,Earned Leave,2022-07-04,5,Approved
1159,Earned Leave,2023-03-21,7,Approved
1159,Sick Leave,2023-05-12,2,Approved
1161,Earned Leave,2022-07-15,3,Approved
1161,Earned Leave,2023-03-24,7,Approved
1162,Earned Leave,2021-10-12,3,Approved
1162,Earned Leave,2022-11-26,7,Approved
1162,Sick Leave,2022-04-05,2,Approved
1162,Earned Leave,2023-08-06,5,Approved
1162,Sick Leave,2023-05-24,3,Approved
1163,Sick Leave,2022-09-26,3,Approved
1164,Earned Leave,2022-11-07,6,Approved
1164,Earned Leave,2023-06-02,6,Approved
1164,Sick Leave,2023-11-26,2,Approved
1165,Earned Leave,2023-08-27,6,Approved
1166,Earned Leave,2023-01-14,3,Approved
1166,Sick Leave,2023-02-01,3,Approved
1167,Earned Leave,2018-05-08,6,Approved
1167,Sick Leave,2018-02-25,3,Approved
1167,Earned Leave,2019-10-13,7,Approved
1167,Sick Leave,2019-10-06,2,Approved
1167,Earned Leave,2020-02-21,3,Approved
1167,Sick Leave,2020-06-17,2,Approved
1167,Earned Leave,2021-02-04,5,Approved
1167,Sick Leave,2022-11-16,2,Approved
1167,Earned Leave,2023-09-18,4,Approved
1167,Sick Leave,2023-02-08,3,Approved
1168,Earned Leave,2023-01-21,6,Approved
1169,Sick Leave,2020-07-16,3,Approved
1169,Earned Leave,2021-10-22,4,Approved
1169,Sick Leave,2021-08-12,3,Approved
1169,Earned Leave,2022-03-18,5,Approved
1169,Sick Leave,2022-10-08,3,Approved
1169,Sick Leave,2023-05-05,2,Approved
1170,Earned Leave,2018-11-01,7,Approved
1170,Earned Leave,2019-09-02,6,Approved
1170,Sick Leave,2019-03-20,3,Approved
1170,Sick Leave,2020-04-11,3,Approved
1170,Sick Leave,2021-07-22,2,Approved
1171,Earned Leave,2017-09-16,6,Approved
1171,Earned Leave,2018-05-03,7,Approved
1171,Earned Leave,2019-07-04,3,Approved
1171,Sick Leave,2019-02-16,3,Approved
1171,Earned Leave,2021-01-27,5,Approved
1171,Sick Leave,2021-01-05,3,Approved
1171,Earned Leave,2022-05-15,3,Approved
1171,Earned Leave,2023-09-09,5,Approved
1171,Sick Leave,2023-03-05,2,Approved
1172,Sick Leave,2022-04-25,2,Approved
1172,Earned Leave,2023-11-20,4,Approved
1173,Earned Leave,2023-06-24,4,Approved
1174,Earned Leave,2021-09-05,4,Approved
1174,Sick Leave,2021-06-21,3,Approved
1174,Earned Leave,2022-07-17,3,Approved
1174,Earned Leave,2023-07-07,4,Approved
1174,Sick Leave,2023-11-24,2,Approved
1175,Earned Leave,2021-07-12,7,Approved
1176,Sick Leave,2021-04-03,3,Approved
1177,Sick Leave,2017-07-20,3,Approved
1177,Earned Leave,2018-02-15,6,Approved
1177,Earned Leave,2020-03-10,4,Approved
1177,Sick Leave,2020-11-15,2,Approved
1177,Earned Leave,2021-04-26,3,Approved
1177,Sick Leave,2023-01-24,2,Approved
1179,Earned Leave,2021-10-19,7,Approved
1179,Earned Leave,2022-05-08,3,Approved
1179,Sick Leave,2022-05-02,3,Approved
1179,Earned Leave,2023-11-21,5,Approved
1179,Sick Leave,2023-07-25,2,Approved
1180,Earned Leave,2021-05-11,6,Approved
1180,Earned Leave,2022-06-22,4,Approved
1180,Earned Leave,2023-06-08,3,Approved
1181,Earned Leave,2020-09-26,7,Approved
1181,Earned Leave,2021-10-16,5,Approved
1181,Sick Leave,2021-06-21,3,Approved
1181,Earned Leave,2022-10-22,4,Approved
1181,Sick Leave,2022-07-14,3,Approved
1181,Earned Leave,2023-03-25,7,Approved
1182,Sick Leave,2020-11-06,3,Approved
1182,Earned Leave,2022-04-23,5,Approved
1182,Earned Leave,2023-10-10,5,Approved
1182,Sick Leave,2023-09-07,2,Approved
1183,Earned Leave,2016-02-27,5,Approved
1183,Earned Leave,2018-03-16,4,Approved
1183,Earned Leave,2019-04-15,6,Approved
1183,Earned Leave,2020-08-03,3,Approved
1183,Sick Leave,2020-09-03,2,Approved
1183,Earned Leave,2022-07-11,7,Approved
1183,Earned Leave,2023-04-07,4,Approved
1184,Earned Leave,2022-03-27,4,Approved
1185,Sick Leave,2022-04-06,2,Approved
1185,Earned Leave,2023-01-08,5,Approved
1185,Sick Leave,2023-09-26,2,Approved
1186,Earned Leave,2022-08-20,3,Approved
1186,Sick Leave,2022-03-18,2,Approved
1186,Earned Leave,2023-03-11,3,Approved
1186,Sick Leave,2023-02-07,3,Approved
1187,Earned Leave,2017-02-22,6,Approved
1187,Sick Leave,2017-07-05,3,Approved
1187,Earned Leave,2018-04-04,5,Approved
1187,Sick Leave,2018-06-16,3,Approved
1187,Earned Leave,2019-10-18,6,Approved
1187,Earned Leave,2020-11-08,7,Approved
1187,Sick Leave,2020-03-25,2,Approved
1187,Sick Leave,2021-08-02,2,Approved
1187,Earned Leave,2022-04-21,7,Approved
1187,Sick Leave,2022-04-22,2,Approved
1187,Sick Leave,2023-06-11,3,Approved
1188,Earned Leave,2020-08-19,3,Approved
1189,Earned Leave,2022-02-02,3,Approved
1189,Earned Leave,2023-02-20,7,Approved
1190,Earned Leave,2018-10-09,7,Approved
1190,Sick Leave,2019-10-03,2,Approved
1190,Earned Leave,2020-04-09,5,Approved
1190,Sick Leave,2020-03-04,3,Approved
1190,Earned Leave,2021-05-03,5,Approved
1190,Sick Leave,2021-02-11,3,Approved
1190,Earned Leave,2022-05-15,7,Approved
1190,Earned Leave,2023-08-10,4,Approved
1190,Sick Leave,2023-05-08,2,Approved
1191,Earned Leave,2021-03-27,3,Approved
1191,Sick Leave,2021-01-15,2,Approved
1191,Earned Leave,2022-04-09,3,Approved
1192,Earned Leave,2023-06-19,5,Approved
1193,Earned Leave,2022-08-13,7,Approved
1194,Earned Leave,2023-11-17,3,Approved
1195,Earned Leave,2017-03-25,3,Approved
1195,Sick Leave,2018-09-16,2,Approved
1195,Earned Leave,2020-09-08,7,Approved
1195,Sick Leave,2020-11-11,3,Approved
1195,Earned Leave,2021-05-06,6,Approved
1195,Sick Leave,2021-04-02,3,Approved
1195,Earned Leave,2022-07-15,7,Approved
1195,Sick Leave,2022-10-14,3,Approved
1195,Earned Leave,2023-05-17,4,Approved
1196,Earned Leave,2022-03-23,3,Approved
1196,Earned Leave,2023-03-21,4,Approved
1197,Earned Leave,2020-05-04,5,Approved
1197,Earned Leave,2021-10-26,3,Approved
1197,Sick Leave,2021-10-16,2,Approved
1197,Earned Leave,2022-10-17,4,Approved
1197,Sick Leave,2022-03-27,2,Approved
1197,Earned Leave,2023-06-25,4,Approved
1198,Earned Leave,2023-09-26,3,Approved
1199,Earned Leave,2018-10-21,3,Approved
1199,Earned Leave,2019-10-25,6,Approved
1199,Earned Leave,2021-08-14,5,Approved
1199,Earned Leave,2022-10-03,6,Approved
1199,Earned Leave,2023-06-05,7,Approved
1199,Sick Leave,2023-06-14,2,Approved
1201,Earned Leave,2021-08-11,5,Approved
1201,Sick Leave,2021-07-03,3,Approved
1201,Earned Leave,2023-07-06,3,Approved
1201,Sick Leave,2023-11-17,2,Approved
1202,Earned Leave,2021-10-15,6,Approved
1202,Earned Leave,2022-02-04,7,Approved
1202,Earned Leave,2023-02-02,5,Approved
1203,Earned Leave,2015-08-19,3,Approved
1203,Earned Leave,2016-01-24,3,Approved
1203,Sick Leave,2017-03-18,3,Approved
1203,Earned Leave,2018-03-09,4,Approved
1203,Sick Leave,2018-02-03,2,Approved
1203,Earned Leave,2019-02-06,4,Approved
1203,Sick Leave,2019-04-14,3,Approved
1203,Earned Leave,2020-05-05,5,Approved
1203,Sick Leave,2020-01-10,3,Approved
1203,Earned Leave,2022-08-02,3,Approved
1203,Earned Leave,2023-09-12,6,Approved
1203,Sick Leave,2023-07-15,3,Approved
1204,Earned Leave,2021-07-21,5,Approved
1204,Earned Leave,2022-01-16,7,Approved
1204,Sick Leave,2022-07-08,2,Approved
1204,Earned Leave,2023-05-25,6,Approved
1204,Sick Leave,2023-04-13,3,Approved
1205,Earned Leave,2021-02-06,5,Approved
1205,Sick Leave,2021-10-19,2,Approved
1206,Sick Leave,2020-07-02,3,Approved
1206,Sick Leave,2021-06-15,3,Approved
1206,Sick Leave,2022-05-15,2,Approved
1206,Sick Leave,2023-06-26,2,Approved
1207,Earned Leave,2020-09-21,4,Approved
1207,Earned Leave,2021-02-04,7,Approved
1207,Earned Leave,2022-08-19,6,Approved
1208,Earned Leave,2021-10-04,7,Approved
1208,Earned Leave,2023-07-26,6,Approved
1209,Earned Leave,2020-09-16,5,Approved
1209,Earned Leave,2021-03-05,7,Approved
1209,Sick Leave,2021-07-15,3,Approved
1209,Earned Leave,2022-07-17,4,Approved
1209,Earned Leave,2023-11-11,6,Approved
1210,Earned Leave,2018-05-07,7,Approved
1210,Earned Leave,2019-05-11,3,Approved
1210,Sick Leave,2021-03-23,2,Approved
1210,Sick Leave,2022-06-16,2,Approved
1210,Sick Leave,2023-03-12,2,Approved
1211,Earned Leave,2020-11-20,6,Approved
1211,Sick Leave,2020-05-10,2,Approved
1211,Sick Leave,2021-03-21,2,Approved
1211,Earned Leave,2022-07-19,6,Approved
1211,Sick Leave,2022-05-18,3,Approved
1211,Earned Leave,2023-04-16,5,Approved
1211,Sick Leave,2023-04-22,2,Approved
1212,Earned Leave,2021-03-12,7,Approved
1212,Sick Leave,2021-05-04,2,Approved
1212,Sick Leave,2022-05-10,3,Approved
1212,Earned Leave,2023-01-21,5,Approved
1212,Sick Leave,2023-07-02,3,Approved
1213,Earned Leave,2015-04-22,7,Approved
1213,Sick Leave,2016-02-13,2,Approved
1214,Earned Leave,2019-10-05,7,Approved
1214,Earned Leave,2021-05-09,6,Approved
1214,Earned Leave,2023-02-23,6,Approved
1214,Sick Leave,2023-06-04,2,Approved
1215,Sick Leave,2022-09-16,3,Approved
1215,Earned Leave,2023-02-26,3,Approved
1216,Earned Leave,2022-09-11,3,Approved
1216,Sick Leave,2022-08-25,3,Approved
1216,Earned Leave,2023-10-18,6,Approved
1216,Sick Leave,2023-11-14,3,Approved
1217,Earned Leave,2023-01-21,7,Approved
1219,Earned Leave,2018-06-02,6,Approved
1219,Earned Leave,2019-09-02,5,Approved
1219,Earned Leave,2020-07-24,7,Approved
1219,Sick Leave,2020-06-08,2,Approved
1219,Sick Leave,2021-02-02,3,Approved
1219,Earned Leave,2023-11-13,3,Approved
1220,Earned Leave,2023-11-18,4,Approved
1222,Earned Leave,2021-09-17,3,Approved
1222,Earned Leave,2023-06-14,4,Approved
1223,Earned Leave,2018-04-08,4,Approved
1223,Sick Leave,2018-02-13,3,Approved
1223,Sick Leave,2019-04-23,2,Approved
1223,Earned Leave,2020-02-14,5,Approved
1223,Sick Leave,2021-10-04,3,Approved
1223,Earned Leave,2023-05-11,5,Approved
1224,Earned Leave,2021-05-16,7,Approved
1224,Sick Leave,2022-09-21,2,Approved
1225,Earned Leave,2023-01-02,3,Approved
1225,Sick Leave,2023-10-04,3,Approved
1226,Earned Leave,2023-04-03,4,Approved
1227,Earned Leave,2020-10-11,7,Approved
1227,Sick Leave,2020-07-20,2,Approved
1227,Earned Leave,2021-04-12,3,Approved
1227,Sick Leave,2021-05-27,3,Approved
1227,Earned Leave,2022-02-27,4,Approved
1227,Sick Leave,2023-09-21,2,Approved
1228,Earned Leave,2017-09-02,3,Approved
1228,Earned Leave,2018-04-03,4,Approved
1228,Sick Leave,2018-08-03,2,Approved
1228,Sick Leave,2019-03-03,3,Approved
1228,Earned Leave,2020-02-26,6,Approved
1228,Sick Leave,2020-04-05,2,Approved
1229,Earned Leave,2021-09-18,3,Approved
1229,Earned Leave,2022-06-20,6,Approved
1229,Earned Leave,2023-01-08,4,Approved
1231,Earned Leave,2023-02-10,5,Approved
1232,Earned Leave,2021-04-18,4,Approved
1232,Earned Leave,2022-02-27,7,Approved
1232,Earned Leave,2023-06-07,7,Approved
1233,Earned Leave,2020-11-07,6,Approved
1233,Earned Leave,2021-10-04,5,Approved
1233,Sick Leave,2021-07-05,3,Approved
1233,Earned Leave,2022-07-09,4,Approved
1234,Earned Leave,2022-09-17,7,Approved
1234,Earned Leave,2023-02-25,6,Approved
1234,Sick Leave,2023-11-21,2,Approved
1235,Earned Leave,2022-09-04,3,Approved
1235,Sick Leave,2022-09-24,2,Approved
1235,Earned Leave,2023-09-24,4,Approved
1236,Earned Leave,2023-05-25,7,Approved
1236,Sick Leave,2023-03-23,2,Approved
1237,Earned Leave,2017-10-12,6,Approved
1237,Sick Leave,2017-09-25,2,Approved
1238,Earned Leave,2023-11-05,3,Approved
1239,Earned Leave,2016-06-16,3,Approved
1239,Sick Leave,2016-05-10,2,Approved
1239,Earned Leave,2018-07-15,5,Approved
1239,Sick Leave,2018-07-05,3,Approved
1239,Earned Leave,2019-07-19,3,Approved
1239,Earned Leave,2021-04-02,6,Approved
1239,Sick Leave,2021-01-20,3,Approved
1239,Earned Leave,2022-02-23,3,Approved
1239,Earned Leave,2023-11-20,7,Approved
1241,Earned Leave,2023-01-17,5,Approved
1242,Earned Leave,2020-08-16,6,Approved
1242,Earned Leave,2021-10-03,5,Approved
1242,Sick Leave,2021-11-16,3,Approved
1242,Earned Leave,2022-02-24,5,Approved
1242,Sick Leave,2023-09-02,2,Approved
1243,Earned Leave,2020-06-03,5,Approved
1243,Sick Leave,2020-06-23,2,Approved
1243,Earned Leave,2021-07-25,6,Approved
1243,Sick Leave,2021-06-27,2,Approved
1243,Earned Leave,2022-09-06,4,Approved
1243,Earned Leave,2023-06-03,6,Approved
1244,Earned Leave,2019-08-19,3,Approved
1244,Earned Leave,2021-11-01,4,Approved
1244,Sick Leave,2021-01-20,3,Approved
1244,Sick Leave,2022-11-27,3,Approved
1244,Earned Leave,2023-07-21,3,Approved
1244,Sick Leave,2023-08-03,3,Approved
1245,Earned Leave,2018-07-19,6,Approved
1245,Earned Leave,2019-09-23,3,Approved
1245,Earned Leave,2020-04-16,6,Approved
1245,Sick Leave,2020-08-25,3,Approved
1245,Earned Leave,2021-06-06,7,Approved
1245,Sick Leave,2022-07-11,3,Approved
1245,Earned Leave,2023-08-08,7,Approved
1247,Earned Leave,2021-07-01,7,Approved
1247,Sick Leave,2021-05-18,3,Approved
1247,Earned Leave,2023-07-13,5,Approved
1247,Sick Leave,2023-04-25,2,Approved
1248,Earned Leave,2017-08-09,5,Approved
1248,Sick Leave,2017-04-21,2,Approved
1248,Earned Leave,2018-08-18,6,Approved
1248,Sick Leave,2018-10-27,3,Approved
1248,Earned Leave,2019-06-26,3,Approved
1248,Sick Leave,2019-10-11,3,Approved
1248,Earned Leave,2021-07-02,5,Approved
1248,Earned Leave,2022-01-15,7,Approved
1248,Sick Leave,2022-04-19,2,Approved
1248,Earned Leave,2023-08-18,3,Approved
1249,Earned Leave,2018-01-25,6,Approved
1249,Sick Leave,2018-02-06,2,Approved
1249,Earned Leave,2019-08-10,7,Approved
1249,Earned Leave,2020-02-13,3,Approved
1249,Earned Leave,2021-03-03,4,Approved
1249,Sick Leave,2021-01-25,2,Approved
1249,Sick Leave,2023-11-01,3,Approved
1250,Earned Leave,2016-11-24,7,Rejected
1250,Earned Leave,2017-09-14,7,Approved
1250,Earned Leave,2018-06-14,4,Approved
1250,Earned Leave,2019-04-04,5,Approved
1250,Earned Leave,2020-06-23,7,Approved
1250,Earned Leave,2021-06-07,3,Approved
1250,Sick Leave,2021-07-14,3,Approved
1251,Sick Leave,2020-09-20,2,Approved
1251,Earned Leave,2021-01-24,3,Approved
1251,Sick Leave,2021-05-19,3,Approved
1251,Earned Leave,2023-11-15,3,Approved
1252,Earned Leave,2020-06-07,3,Approved
1252,Earned Leave,2021-06-07,3,Approved
1252,Earned Leave,2022-07-04,5,Approved
1252,Earned Leave,2023-11-04,7,Rejected
1253,Earned Leave,2022-09-12,3,Approved
1253,Earned Leave,2023-01-01,6,Approved
1253,Sick Leave,2023-04-08,2,Approved
1254,Earned Leave,2019-03-26,5,Approved
1254,Sick Leave,2019-03-12,2,Approved
1254,Earned Leave,2020-09-03,6,Approved
1254,Earned Leave,2021-05-20,3,Approved
1254,Earned Leave,2022-06-12,6,Approved
1254,Earned Leave,2023-05-20,5,Approved
1254,Sick Leave,2023-02-06,2,Approved
1255,Earned Leave,2023-06-18,7,Approved
1256,Sick Leave,2021-10-27,2,Approved
1256,Earned Leave,2022-03-21,6,Approved
1257,Earned Leave,2017-04-11,3,Approved
1257,Earned Leave,2018-06-18,6,Approved
1257,Sick Leave,2018-05-12,3,Approved
1257,Earned Leave,2019-08-21,6,Approved
1258,Earned Leave,2022-10-16,3,Approved
1258,Sick Leave,2022-02-02,3,Approved
1258,Earned Leave,2023-09-13,7,Approved
1258,Sick Leave,2023-04-21,3,Approved
1260,Earned Leave,2022-09-10,5,Approved
1260,Sick Leave,2023-10-21,2,Approved
1261,Earned Leave,2021-07-26,7,Approved
1261,Earned Leave,2022-09-12,7,Approved
1262,Earned Leave,2023-10-24,6,Approved
1263,Sick Leave,2023-11-06,2,Approved
1265,Sick Leave,2022-01-03,2,Approved
1265,Earned Leave,2023-03-09,4,Approved
1265,Sick Leave,2023-10-09,3,Approved
1267,Earned Leave,2017-05-06,6,Approved
1267,Sick Leave,2017-10-02,3,Approved
1267,Earned Leave,2018-03-25,4,Approved
1267,Sick Leave,2018-06-24,2,Approved
1267,Earned Leave,2021-11-08,3,Approved
1267,Earned Leave,2022-02-20,5,Approved
1269,Earned Leave,2016-08-25,5,Approved
1269,Earned Leave,2017-06-24,6,Approved
1269,Sick Leave,2017-04-14,3,Approved
1269,Sick Leave,2018-03-13,2,Approved
1269,Sick Leave,2019-04-08,3,Approved
1269,Sick Leave,2020-01-02,2,Approved
1269,Earned Leave,2021-03-23,4,Approved
1269,Earned Leave,2022-09-17,4,Approved
1269,Sick Leave,2022-04-07,3,Approved
1269,Earned Leave,2023-10-15,7,Approved
1269,Sick Leave,2023-04-24,3,Approved
1270,Earned Leave,2023-01-07,7,Approved
1271,Earned Leave,2017-08-01,3,Approved
1272,Earned Leave,2019-07-06,4,Approved
1272,Earned Leave,2020-08-06,6,Approved
1272,Earned Leave,2021-06-20,5,Approved
1272,Earned Leave,2022-01-12,5,Approved
1272,Sick Leave,2022-02-18,2,Approved
1272,Earned Leave,2023-05-13,7,Approved
1273,Earned Leave,2019-08-18,5,Approved
1273,Sick Leave,2020-01-23,2,Approved
1273,Earned Leave,2021-01-25,5,Approved
1273,Earned Leave,2022-04-20,3,Approved
1273,Earned Leave,2023-05-07,4,Approved
1274,Earned Leave,2023-06-05,5,Approved
1275,Earned Leave,2019-11-21,7,Approved
1275,Earned Leave,2020-10-15,4,Approved
1275,Sick Leave,2020-03-12,2,Approved
1276,Earned Leave,2020-10-06,3,Approved
1276,Sick Leave,2021-11-17,2,Approved
1276,Sick Leave,2022-03-03,3,Approved
1277,Earned Leave,2018-09-02,3,Approved
1277,Sick Leave,2019-05-11,2,Approved
1277,Earned Leave,2021-09-20,7,Approved
1277,Earned Leave,2023-02-11,7,Approved
1278,Earned Leave,2019-06-05,7,Approved
1278,Earned Leave,2020-11-21,5,Approved
1278,Earned Leave,2021-08-19,4,Approved
1278,Earned Leave,2022-08-25,6,Approved
1278,Sick Leave,2022-04-24,2,Approved
1278,Earned Leave,2023-06-07,4,Approved
1278,Sick Leave,2023-02-16,2,Approved
1279,Earned Leave,2017-08-01,3,Approved
1279,Earned Leave,2020-04-10,5,Approved
1279,Sick Leave,2020-02-17,3,Approved
1279,Sick Leave,2021-09-21,3,Approved
1279,Sick Leave,2022-10-04,2,Approved
1279,Earned Leave,2023-06-27,6,Approved
1280,Earned Leave,2023-09-04,4,Approved
1281,Earned Leave,2019-09-15,4,Approved
1281,Earned Leave,2020-06-26,3,Approved
1281,Sick Leave,2020-05-15,2,Approved
1281,Earned Leave,2021-09-15,6,Approved
1281,Sick Leave,2021-05-03,2,Approved
1281,Earned Leave,2022-06-04,7,Approved
1281,Sick Leave,2022-01-21,2,Approved
1281,Sick Leave,2023-02-18,3,Approved
1282,Earned Leave,2020-04-26,6,Approved
1282,Earned Leave,2021-02-13,5,Approved
1282,Sick Leave,2021-08-16,2,Approved
1282,Earned Leave,2022-06-07,5,Approved
1282,Sick Leave,2022-05-07,2,Approved
1282,Earned Leave,2023-03-09,7,Approved
1282,Sick Leave,2023-10-15,2,Approved
1283,Sick Leave,2018-11-09,3,Approved
1283,Earned Leave,2019-08-08,4,Approved
1283,Sick Leave,2019-02-14,2,Approved
1283,Sick Leave,2020-07-26,3,Approved
1283,Earned Leave,2021-07-19,5,Approved
1283,Earned Leave,2022-07-22,5,Approved
1284,Sick Leave,2016-10-11,3,Approved
1284,Earned Leave,2017-05-24,7,Approved
1284,Sick Leave,2017-01-13,3,Approved
1284,Earned Leave,2018-09-17,7,Approved
1284,Earned Leave,2019-10-15,5,Approved
1284,Sick Leave,2019-02-19,3,Approved
1284,Earned Leave,2020-10-26,3,Approved
1284,Earned Leave,2022-03-18,4,Approved
1284,Earned Leave,2023-06-02,3,Approved
1285,Sick Leave,2021-08-07,2,Approved
1285,Earned Leave,2022-11-08,4,Rejected
1285,Earned Leave,2023-02-06,7,Approved
1286,Earned Leave,2022-01-13,6,Approved
1286,Earned Leave,2023-08-03,4,Approved
1286,Sick Leave,2023-08-15,2,Approved
1287,Earned Leave,2016-08-21,7,Approved
1287,Sick Leave,2016-08-16,2,Approved
1287,Earned Leave,2017-06-02,4,Approved
1287,Sick Leave,2017-08-20,3,Approved
1287,Earned Leave,2018-11-17,6,Approved
1287,Earned Leave,2019-04-23,7,Approved
1287,Sick Leave,2019-05-09,3,Approved
1287,Earned Leave,2020-04-19,5,Approved
1287,Sick Leave,2020-08-01,3,Approved
1287,Sick Leave,2021-08-05,2,Approved
1287,Earned Leave,2022-02-27,6,Approved
1287,Sick Leave,2022-02-13,2,Approved
1287,Earned Leave,2023-11-21,5,Approved
1287,Sick Leave,2023-05-21,2,Approved
1288,Earned Leave,2022-06-08,7,Approved
1288,Sick Leave,2023-04-17,2,Approved
1290,Earned Leave,2022-02-08,6,Approved
1290,Sick Leave,2022-04-03,3,Approved
1290,Earned Leave,2023-05-04,4,Approved
1290,Sick Leave,2023-01-19,3,Approved
1291,Earned Leave,2023-11-25,6,Approved
1292,Earned Leave,2015-06-12,5,Approved
1292,Sick Leave,2016-02-03,3,Approved
1292,Earned Leave,2017-08-02,6,Approved
1292,Earned Leave,2018-10-23,4,Approved
1292,Sick Leave,2019-06-27,2,Approved
1292,Earned Leave,2021-03-17,6,Approved
1293,Earned Leave,2021-07-01,7,Approved
1293,Earned Leave,2022-08-02,7,Approved
1293,Earned Leave,2023-06-14,7,Approved
1294,Sick Leave,2021-05-13,2,Approved
1294,Sick Leave,2022-08-22,3,Approved
1294,Sick Leave,2023-03-13,3,Approved
1295,Sick Leave,2021-10-26,2,Approved
1295,Earned Leave,2022-05-20,7,Approved
1295,Sick Leave,2022-01-01,2,Approved
1295,Earned Leave,2023-03-07,5,Approved
1295,Sick Leave,2023-08-23,3,Approved
1296,Earned Leave,2022-07-09,3,Approved
1296,Earned Leave,2023-07-03,6,Approved
1296,Sick Leave,2023-04-13,2,Approved
1297,Sick Leave,2023-09-07,3,Approved
1298,Earned Leave,2021-08-24,3,Approved
